firstName,lastName,attempts,completions,interceptions,touchdowns,yards,whenPlayed,ourTeam,ourScore,theirTeam,theirScore
William,Harrison,25,20,0,5,394,2019-04-10,Boise Bearcats,46,Richmond Roustabouts,30
George,Bush,6,4,0,0,60,2019-04-10,Boise Bearcats,46,Richmond Roustabouts,30
William,Harrison,25,18,0,5,306,2019-04-17,Boise Bearcats,39,Yonkers Yellowjackets,21
William,Harrison,28,22,0,4,326,2019-04-24,Boise Bearcats,40,Shreveport Seamen,35
George,Bush,2,1,0,1,18,2019-04-24,Boise Bearcats,40,Shreveport Seamen,35
William,Harrison,30,26,0,6,455,2019-05-01,Boise Bearcats,49,San Bernardino Stalkers,23
William,Harrison,27,22,0,5,380,2019-05-08,Boise Bearcats,65,Tacoma Touchdown-Scorers,13
George,Bush,10,8,0,3,153,2019-05-08,Boise Bearcats,65,Tacoma Touchdown-Scorers,13
William,Harrison,25,17,0,3,275,2019-05-15,Boise Bearcats,26,Glendale Centers,27
William,Harrison,22,19,0,5,321,2019-05-22,Boise Bearcats,63,Des Moines Desperadoes,0
George,Bush,15,12,0,3,173,2019-05-22,Boise Bearcats,63,Des Moines Desperadoes,0
William,Harrison,26,20,0,4,310,2019-05-29,Boise Bearcats,32,Augusta Autocrats,6
William,Harrison,15,11,0,3,199,2019-06-05,Boise Bearcats,40,Grand Rapids Gamers,6
George,Bush,9,6,0,1,107,2019-06-05,Boise Bearcats,40,Grand Rapids Gamers,6
William,Harrison,23,17,0,3,246,2019-06-12,Boise Bearcats,30,Huntington Beach Harriers,31
George,Bush,10,7,0,1,126,2019-06-12,Boise Bearcats,30,Huntington Beach Harriers,31
William,Harrison,33,22,0,6,418,2019-06-19,Boise Bearcats,53,Mobile Misfits,37
Dick,Nixon,32,20,0,3,263,2019-03-13,Modesto Misanthropes,29,Fremont Firebugs,35
Dick,Nixon,24,14,0,3,182,2019-03-20,Modesto Misanthropes,33,Montgomery Music,16
Dick,Nixon,34,23,0,3,333,2019-03-27,Modesto Misanthropes,31,Spokane Stallions,14
Dick,Nixon,30,19,0,4,273,2019-04-03,Modesto Misanthropes,28,Richmond Roustabouts,17
Dick,Nixon,34,25,0,4,332,2019-04-10,Modesto Misanthropes,28,Yonkers Yellowjackets,27
Dick,Nixon,18,10,0,1,127,2019-04-17,Modesto Misanthropes,14,Shreveport Seamen,23
Ike,Eisenhower,10,3,1,0,15,2019-04-17,Modesto Misanthropes,14,Shreveport Seamen,23
Dick,Nixon,27,16,0,2,225,2019-04-24,Modesto Misanthropes,24,San Bernardino Stalkers,37
Ike,Eisenhower,11,2,1,1,11,2019-04-24,Modesto Misanthropes,24,San Bernardino Stalkers,37
Dick,Nixon,27,19,0,3,316,2019-05-01,Modesto Misanthropes,31,Tacoma Touchdown-Scorers,7
Dick,Nixon,24,18,0,4,266,2019-05-08,Modesto Misanthropes,28,Glendale Centers,9
Ike,Eisenhower,8,2,1,0,8,2019-05-08,Modesto Misanthropes,28,Glendale Centers,9
Dick,Nixon,21,15,0,3,198,2019-05-15,Modesto Misanthropes,29,Des Moines Desperadoes,30
Ike,Eisenhower,9,3,1,0,14,2019-05-15,Modesto Misanthropes,29,Des Moines Desperadoes,30
Dick,Nixon,26,16,0,4,258,2019-05-22,Modesto Misanthropes,39,Augusta Autocrats,27
Dick,Nixon,32,20,0,2,239,2019-05-29,Modesto Misanthropes,14,Grand Rapids Gamers,38
Dick,Nixon,26,20,0,4,318,2019-06-05,Modesto Misanthropes,38,Huntington Beach Harriers,38
Ike,Eisenhower,10,2,1,1,9,2019-06-05,Modesto Misanthropes,38,Huntington Beach Harriers,38
Dick,Nixon,33,22,0,5,362,2019-06-12,Modesto Misanthropes,35,Mobile Misfits,13
Dick,Nixon,32,20,0,4,278,2019-06-19,Modesto Misanthropes,33,Boise Bearcats,23
Dubya,Bush,29,7,1,1,28,2019-03-13,Fremont Firebugs,13,Montgomery Music,14
Dubya,Bush,21,6,1,1,29,2019-03-20,Fremont Firebugs,13,Spokane Stallions,24
Rutherford,Hayes,7,2,1,0,8,2019-03-20,Fremont Firebugs,13,Spokane Stallions,24
Dubya,Bush,34,10,1,0,42,2019-03-27,Fremont Firebugs,9,Richmond Roustabouts,10
Dubya,Bush,33,7,1,0,35,2019-04-03,Fremont Firebugs,7,Yonkers Yellowjackets,24
Dubya,Bush,29,9,1,0,44,2019-04-10,Fremont Firebugs,10,Shreveport Seamen,41
Rutherford,Hayes,1,0,1,0,0,2019-04-10,Fremont Firebugs,10,Shreveport Seamen,41
Dubya,Bush,35,6,1,1,22,2019-04-17,Fremont Firebugs,10,San Bernardino Stalkers,7
Dubya,Bush,36,10,1,1,40,2019-04-24,Fremont Firebugs,12,Tacoma Touchdown-Scorers,23
Dubya,Bush,28,7,1,0,30,2019-05-01,Fremont Firebugs,2,Glendale Centers,38
Dubya,Bush,31,9,1,0,33,2019-05-08,Fremont Firebugs,7,Des Moines Desperadoes,16
Rutherford,Hayes,3,0,1,0,0,2019-05-08,Fremont Firebugs,7,Des Moines Desperadoes,16
Dubya,Bush,30,7,1,0,26,2019-05-15,Fremont Firebugs,7,Augusta Autocrats,20
Dubya,Bush,23,4,1,1,16,2019-05-22,Fremont Firebugs,8,Grand Rapids Gamers,10
Rutherford,Hayes,8,1,1,0,4,2019-05-22,Fremont Firebugs,8,Grand Rapids Gamers,10
Dubya,Bush,25,4,1,1,18,2019-05-29,Fremont Firebugs,19,Huntington Beach Harriers,31
Dubya,Bush,26,8,1,0,31,2019-06-05,Fremont Firebugs,2,Mobile Misfits,21
Dubya,Bush,27,7,1,1,25,2019-06-12,Fremont Firebugs,15,Boise Bearcats,23
Dubya,Bush,36,10,1,1,37,2019-06-19,Fremont Firebugs,9,Modesto Misanthropes,30
Millard,Fillmore,34,24,0,5,341,2019-03-13,Montgomery Music,40,Spokane Stallions,13
Millard,Fillmore,27,22,0,4,351,2019-03-20,Montgomery Music,36,Richmond Roustabouts,21
Teddy,Roosevelt,2,0,1,0,0,2019-03-20,Montgomery Music,36,Richmond Roustabouts,21
Millard,Fillmore,37,28,0,7,459,2019-03-27,Montgomery Music,55,Yonkers Yellowjackets,7
Millard,Fillmore,30,22,0,4,333,2019-04-03,Montgomery Music,37,Shreveport Seamen,0
Millard,Fillmore,27,18,0,4,331,2019-04-10,Montgomery Music,37,San Bernardino Stalkers,14
Millard,Fillmore,36,28,0,7,520,2019-04-17,Montgomery Music,60,Tacoma Touchdown-Scorers,9
Teddy,Roosevelt,2,0,1,0,0,2019-04-17,Montgomery Music,60,Tacoma Touchdown-Scorers,9
Millard,Fillmore,36,27,0,5,380,2019-04-24,Montgomery Music,47,Glendale Centers,13
Millard,Fillmore,19,16,0,5,294,2019-05-01,Montgomery Music,45,Des Moines Desperadoes,3
Teddy,Roosevelt,9,2,1,0,10,2019-05-01,Montgomery Music,45,Des Moines Desperadoes,3
Millard,Fillmore,35,26,0,6,457,2019-05-08,Montgomery Music,50,Augusta Autocrats,20
Millard,Fillmore,24,19,0,4,343,2019-05-15,Montgomery Music,31,Grand Rapids Gamers,28
Teddy,Roosevelt,9,2,1,0,8,2019-05-15,Montgomery Music,31,Grand Rapids Gamers,28
Millard,Fillmore,27,22,0,4,312,2019-05-22,Montgomery Music,28,Huntington Beach Harriers,0
Teddy,Roosevelt,10,2,1,0,8,2019-05-22,Montgomery Music,28,Huntington Beach Harriers,0
Millard,Fillmore,29,22,0,5,374,2019-05-29,Montgomery Music,40,Mobile Misfits,6
Millard,Fillmore,36,29,0,6,504,2019-06-05,Montgomery Music,45,Boise Bearcats,9
Millard,Fillmore,26,19,0,4,350,2019-06-12,Montgomery Music,38,Modesto Misanthropes,3
Teddy,Roosevelt,10,3,1,0,12,2019-06-12,Montgomery Music,38,Modesto Misanthropes,3
Millard,Fillmore,34,26,0,6,379,2019-06-19,Montgomery Music,51,Fremont Firebugs,34
Bill,Clinton,32,15,0,2,155,2019-03-13,Spokane Stallions,18,Richmond Roustabouts,31
Bill,Clinton,32,15,0,1,160,2019-03-20,Spokane Stallions,18,Yonkers Yellowjackets,37
Bill,Clinton,25,12,0,1,92,2019-03-27,Spokane Stallions,22,Shreveport Seamen,38
Warren,Harding,7,4,0,1,56,2019-03-27,Spokane Stallions,22,Shreveport Seamen,38
Bill,Clinton,29,15,0,2,157,2019-04-03,Spokane Stallions,19,San Bernardino Stalkers,13
Warren,Harding,3,1,0,0,13,2019-04-03,Spokane Stallions,19,San Bernardino Stalkers,13
Bill,Clinton,29,16,0,2,170,2019-04-10,Spokane Stallions,26,Tacoma Touchdown-Scorers,20
Bill,Clinton,19,7,0,1,53,2019-04-17,Spokane Stallions,25,Glendale Centers,21
Warren,Harding,7,4,0,1,57,2019-04-17,Spokane Stallions,25,Glendale Centers,21
Bill,Clinton,29,16,0,1,142,2019-04-24,Spokane Stallions,13,Des Moines Desperadoes,31
Bill,Clinton,38,16,0,2,143,2019-05-01,Spokane Stallions,17,Augusta Autocrats,0
Bill,Clinton,36,17,0,2,150,2019-05-08,Spokane Stallions,15,Grand Rapids Gamers,7
Bill,Clinton,37,16,0,1,150,2019-05-15,Spokane Stallions,7,Huntington Beach Harriers,34
Bill,Clinton,22,11,0,1,99,2019-05-22,Spokane Stallions,16,Mobile Misfits,38
Warren,Harding,9,5,0,0,64,2019-05-22,Spokane Stallions,16,Mobile Misfits,38
Bill,Clinton,25,11,0,1,108,2019-05-29,Spokane Stallions,22,Boise Bearcats,20
Warren,Harding,7,4,0,1,50,2019-05-29,Spokane Stallions,22,Boise Bearcats,20
Bill,Clinton,33,13,0,1,132,2019-06-05,Spokane Stallions,18,Modesto Misanthropes,10
Warren,Harding,2,1,0,0,11,2019-06-05,Spokane Stallions,18,Modesto Misanthropes,10
Bill,Clinton,26,13,0,1,103,2019-06-12,Spokane Stallions,16,Fremont Firebugs,37
Bill,Clinton,25,12,0,0,94,2019-06-19,Spokane Stallions,1,Montgomery Music,37
Jack,Kennedy,28,10,1,0,58,2019-03-13,Richmond Roustabouts,3,Yonkers Yellowjackets,21
Sam,Grant,5,1,1,0,6,2019-03-13,Richmond Roustabouts,3,Yonkers Yellowjackets,21
Jack,Kennedy,32,13,1,0,67,2019-03-20,Richmond Roustabouts,3,Shreveport Seamen,20
Jack,Kennedy,28,9,1,1,58,2019-03-27,Richmond Roustabouts,17,San Bernardino Stalkers,27
Jack,Kennedy,24,10,1,1,54,2019-04-03,Richmond Roustabouts,22,Tacoma Touchdown-Scorers,24
Sam,Grant,13,4,1,1,25,2019-04-03,Richmond Roustabouts,22,Tacoma Touchdown-Scorers,24
Jack,Kennedy,27,8,1,0,39,2019-04-10,Richmond Roustabouts,0,Glendale Centers,28
Jack,Kennedy,28,11,1,1,75,2019-04-17,Richmond Roustabouts,12,Des Moines Desperadoes,44
Jack,Kennedy,25,7,1,0,34,2019-04-24,Richmond Roustabouts,15,Augusta Autocrats,24
Sam,Grant,6,1,1,1,5,2019-04-24,Richmond Roustabouts,15,Augusta Autocrats,24
Jack,Kennedy,39,9,1,1,45,2019-05-01,Richmond Roustabouts,11,Grand Rapids Gamers,10
Jack,Kennedy,24,9,1,0,46,2019-05-08,Richmond Roustabouts,9,Huntington Beach Harriers,10
Sam,Grant,11,3,1,0,20,2019-05-08,Richmond Roustabouts,9,Huntington Beach Harriers,10
Jack,Kennedy,27,10,1,1,62,2019-05-15,Richmond Roustabouts,8,Mobile Misfits,13
Sam,Grant,1,0,1,0,0,2019-05-15,Richmond Roustabouts,8,Mobile Misfits,13
Jack,Kennedy,28,10,1,1,54,2019-05-22,Richmond Roustabouts,9,Boise Bearcats,44
Sam,Grant,7,2,1,0,9,2019-05-22,Richmond Roustabouts,9,Boise Bearcats,44
Jack,Kennedy,34,12,1,1,71,2019-05-29,Richmond Roustabouts,10,Modesto Misanthropes,14
Jack,Kennedy,24,7,1,1,36,2019-06-05,Richmond Roustabouts,9,Fremont Firebugs,28
Sam,Grant,4,1,1,0,5,2019-06-05,Richmond Roustabouts,9,Fremont Firebugs,28
Jack,Kennedy,25,7,1,0,36,2019-06-12,Richmond Roustabouts,12,Montgomery Music,41
Jack,Kennedy,36,11,1,1,55,2019-06-19,Richmond Roustabouts,19,Spokane Stallions,31
Lyndon,Johnson,26,22,0,6,418,2019-03-13,Yonkers Yellowjackets,50,Shreveport Seamen,16
Lyndon,Johnson,29,25,0,5,438,2019-03-20,Yonkers Yellowjackets,36,San Bernardino Stalkers,13
Herbert,Hoover,4,2,0,0,19,2019-03-20,Yonkers Yellowjackets,36,San Bernardino Stalkers,13
Lyndon,Johnson,26,19,0,4,255,2019-03-27,Yonkers Yellowjackets,43,Tacoma Touchdown-Scorers,31
Herbert,Hoover,4,2,0,1,20,2019-03-27,Yonkers Yellowjackets,43,Tacoma Touchdown-Scorers,31
Lyndon,Johnson,31,26,0,5,353,2019-04-03,Yonkers Yellowjackets,46,Glendale Centers,34
Lyndon,Johnson,36,28,0,6,401,2019-04-10,Yonkers Yellowjackets,47,Des Moines Desperadoes,0
Lyndon,Johnson,28,21,0,5,392,2019-04-17,Yonkers Yellowjackets,43,Augusta Autocrats,34
Lyndon,Johnson,30,24,0,5,371,2019-04-24,Yonkers Yellowjackets,37,Grand Rapids Gamers,31
Lyndon,Johnson,27,18,0,4,284,2019-05-01,Yonkers Yellowjackets,38,Huntington Beach Harriers,37
Lyndon,Johnson,32,25,0,7,470,2019-05-08,Yonkers Yellowjackets,51,Mobile Misfits,7
Lyndon,Johnson,35,25,0,6,443,2019-05-15,Yonkers Yellowjackets,53,Boise Bearcats,14
Lyndon,Johnson,35,25,0,6,420,2019-05-22,Yonkers Yellowjackets,47,Modesto Misanthropes,23
Lyndon,Johnson,36,28,0,7,502,2019-05-29,Yonkers Yellowjackets,53,Fremont Firebugs,21
Herbert,Hoover,2,1,0,0,12,2019-05-29,Yonkers Yellowjackets,53,Fremont Firebugs,21
Lyndon,Johnson,27,18,0,4,302,2019-06-05,Yonkers Yellowjackets,34,Montgomery Music,9
Herbert,Hoover,6,3,0,0,30,2019-06-05,Yonkers Yellowjackets,34,Montgomery Music,9
Lyndon,Johnson,25,21,0,5,327,2019-06-12,Yonkers Yellowjackets,46,Spokane Stallions,34
Lyndon,Johnson,26,18,0,3,240,2019-06-19,Yonkers Yellowjackets,30,Richmond Roustabouts,24
Cal,Coolidge,38,16,1,0,83,2019-03-13,Shreveport Seamen,2,San Bernardino Stalkers,7
Cal,Coolidge,39,12,1,1,78,2019-03-20,Shreveport Seamen,18,Tacoma Touchdown-Scorers,34
Cal,Coolidge,32,9,1,0,47,2019-03-27,Shreveport Seamen,6,Glendale Centers,6
Cal,Coolidge,26,8,1,0,50,2019-04-03,Shreveport Seamen,9,Des Moines Desperadoes,20
Cal,Coolidge,33,12,1,0,73,2019-04-10,Shreveport Seamen,8,Augusta Autocrats,6
Cal,Coolidge,27,10,1,0,52,2019-04-17,Shreveport Seamen,9,Grand Rapids Gamers,31
Cal,Coolidge,39,15,1,1,76,2019-04-24,Shreveport Seamen,7,Huntington Beach Harriers,30
Cal,Coolidge,31,8,1,0,44,2019-05-01,Shreveport Seamen,1,Mobile Misfits,27
Cal,Coolidge,37,14,1,1,85,2019-05-08,Shreveport Seamen,18,Boise Bearcats,6
Cal,Coolidge,31,9,1,1,51,2019-05-15,Shreveport Seamen,9,Modesto Misanthropes,7
Cal,Coolidge,20,5,1,1,29,2019-05-22,Shreveport Seamen,19,Fremont Firebugs,21
Jim,Buchanan,12,7,0,1,83,2019-05-22,Shreveport Seamen,19,Fremont Firebugs,21
Cal,Coolidge,25,8,1,0,50,2019-05-29,Shreveport Seamen,12,Montgomery Music,35
Cal,Coolidge,39,11,1,0,71,2019-06-05,Shreveport Seamen,6,Spokane Stallions,0
Cal,Coolidge,21,8,1,1,43,2019-06-12,Shreveport Seamen,12,Richmond Roustabouts,9
Jim,Buchanan,6,4,0,0,54,2019-06-12,Shreveport Seamen,12,Richmond Roustabouts,9
Cal,Coolidge,32,14,1,1,74,2019-06-19,Shreveport Seamen,9,Yonkers Yellowjackets,44
William,McKinley,37,8,1,0,49,2019-03-13,San Bernardino Stalkers,4,Tacoma Touchdown-Scorers,6
William,McKinley,17,4,1,0,24,2019-03-20,San Bernardino Stalkers,9,Glendale Centers,37
Jimmy,Carter,8,3,0,0,28,2019-03-20,San Bernardino Stalkers,9,Glendale Centers,37
William,McKinley,23,7,1,0,37,2019-03-27,San Bernardino Stalkers,18,Des Moines Desperadoes,10
Jimmy,Carter,5,2,0,1,15,2019-03-27,San Bernardino Stalkers,18,Des Moines Desperadoes,10
William,McKinley,28,10,1,0,58,2019-04-03,San Bernardino Stalkers,0,Augusta Autocrats,24
William,McKinley,30,9,1,0,43,2019-04-10,San Bernardino Stalkers,8,Grand Rapids Gamers,28
William,McKinley,22,6,1,1,31,2019-04-17,San Bernardino Stalkers,20,Huntington Beach Harriers,30
Jimmy,Carter,13,5,0,1,39,2019-04-17,San Bernardino Stalkers,20,Huntington Beach Harriers,30
William,McKinley,26,6,1,1,32,2019-04-24,San Bernardino Stalkers,18,Mobile Misfits,27
William,McKinley,26,7,1,1,41,2019-05-01,San Bernardino Stalkers,13,Boise Bearcats,21
William,McKinley,28,7,1,0,35,2019-05-08,San Bernardino Stalkers,11,Modesto Misanthropes,6
William,McKinley,29,7,1,0,40,2019-05-15,San Bernardino Stalkers,3,Fremont Firebugs,17
Jimmy,Carter,1,0,0,0,0,2019-05-15,San Bernardino Stalkers,3,Fremont Firebugs,17
William,McKinley,18,7,1,0,43,2019-05-22,San Bernardino Stalkers,5,Montgomery Music,34
Jimmy,Carter,10,4,0,0,40,2019-05-22,San Bernardino Stalkers,5,Montgomery Music,34
William,McKinley,25,9,1,1,47,2019-05-29,San Bernardino Stalkers,16,Spokane Stallions,7
William,McKinley,26,8,1,1,42,2019-06-05,San Bernardino Stalkers,15,Richmond Roustabouts,30
William,McKinley,25,7,1,1,42,2019-06-12,San Bernardino Stalkers,14,Yonkers Yellowjackets,27
William,McKinley,21,6,1,1,34,2019-06-19,San Bernardino Stalkers,25,Shreveport Seamen,7
Jimmy,Carter,6,3,0,1,25,2019-06-19,San Bernardino Stalkers,25,Shreveport Seamen,7
Harry,Truman,26,10,1,1,53,2019-03-13,Tacoma Touchdown-Scorers,32,Glendale Centers,44
Franklin,Roosevelt,11,8,0,2,110,2019-03-13,Tacoma Touchdown-Scorers,32,Glendale Centers,44
Harry,Truman,21,8,1,1,44,2019-03-20,Tacoma Touchdown-Scorers,18,Des Moines Desperadoes,17
Franklin,Roosevelt,7,6,0,1,108,2019-03-20,Tacoma Touchdown-Scorers,18,Des Moines Desperadoes,17
Harry,Truman,25,10,1,0,57,2019-03-27,Tacoma Touchdown-Scorers,24,Augusta Autocrats,34
Franklin,Roosevelt,12,10,0,3,162,2019-03-27,Tacoma Touchdown-Scorers,24,Augusta Autocrats,34
Harry,Truman,28,9,1,0,62,2019-04-03,Tacoma Touchdown-Scorers,11,Grand Rapids Gamers,38
Harry,Truman,34,11,1,1,62,2019-04-10,Tacoma Touchdown-Scorers,24,Huntington Beach Harriers,30
Franklin,Roosevelt,4,3,0,1,44,2019-04-10,Tacoma Touchdown-Scorers,24,Huntington Beach Harriers,30
Harry,Truman,28,11,1,0,75,2019-04-17,Tacoma Touchdown-Scorers,4,Mobile Misfits,7
Harry,Truman,31,10,1,0,66,2019-04-24,Tacoma Touchdown-Scorers,2,Boise Bearcats,24
Harry,Truman,24,7,1,1,45,2019-05-01,Tacoma Touchdown-Scorers,8,Modesto Misanthropes,16
Franklin,Roosevelt,1,0,0,0,0,2019-05-01,Tacoma Touchdown-Scorers,8,Modesto Misanthropes,16
Harry,Truman,32,13,1,0,76,2019-05-08,Tacoma Touchdown-Scorers,8,Fremont Firebugs,21
Harry,Truman,33,15,1,1,91,2019-05-15,Tacoma Touchdown-Scorers,8,Montgomery Music,17
Harry,Truman,25,7,1,1,40,2019-05-22,Tacoma Touchdown-Scorers,16,Spokane Stallions,21
Harry,Truman,31,9,1,1,49,2019-05-29,Tacoma Touchdown-Scorers,15,Richmond Roustabouts,10
Franklin,Roosevelt,2,1,0,1,18,2019-05-29,Tacoma Touchdown-Scorers,15,Richmond Roustabouts,10
Harry,Truman,27,11,1,0,80,2019-06-05,Tacoma Touchdown-Scorers,8,Yonkers Yellowjackets,14
Harry,Truman,26,7,1,1,44,2019-06-12,Tacoma Touchdown-Scorers,23,Shreveport Seamen,41
Franklin,Roosevelt,6,4,0,1,59,2019-06-12,Tacoma Touchdown-Scorers,23,Shreveport Seamen,41
Harry,Truman,34,11,1,0,65,2019-06-19,Tacoma Touchdown-Scorers,4,San Bernardino Stalkers,24
Andrew,Johnson,21,16,0,3,246,2019-03-13,Glendale Centers,22,Des Moines Desperadoes,35
John,Tyler,14,4,1,0,24,2019-03-13,Glendale Centers,22,Des Moines Desperadoes,35
Andrew,Johnson,22,14,0,4,240,2019-03-20,Glendale Centers,35,Augusta Autocrats,7
John,Tyler,6,2,1,1,13,2019-03-20,Glendale Centers,35,Augusta Autocrats,7
Andrew,Johnson,36,25,0,6,437,2019-03-27,Glendale Centers,45,Grand Rapids Gamers,23
John,Tyler,1,0,1,0,0,2019-03-27,Glendale Centers,45,Grand Rapids Gamers,23
Andrew,Johnson,25,18,0,3,315,2019-04-03,Glendale Centers,29,Huntington Beach Harriers,10
Andrew,Johnson,33,26,0,5,434,2019-04-10,Glendale Centers,45,Mobile Misfits,37
Andrew,Johnson,26,16,0,2,221,2019-04-17,Glendale Centers,32,Boise Bearcats,30
John,Tyler,3,1,1,1,6,2019-04-17,Glendale Centers,32,Boise Bearcats,30
Andrew,Johnson,24,16,0,2,223,2019-04-24,Glendale Centers,28,Modesto Misanthropes,34
John,Tyler,5,2,1,1,11,2019-04-24,Glendale Centers,28,Modesto Misanthropes,34
Andrew,Johnson,26,18,0,2,229,2019-05-01,Glendale Centers,16,Fremont Firebugs,6
Andrew,Johnson,19,12,0,3,178,2019-05-08,Glendale Centers,34,Montgomery Music,3
John,Tyler,8,2,1,1,11,2019-05-08,Glendale Centers,34,Montgomery Music,3
Andrew,Johnson,28,20,0,3,270,2019-05-15,Glendale Centers,30,Spokane Stallions,30
Andrew,Johnson,20,15,0,3,219,2019-05-22,Glendale Centers,28,Richmond Roustabouts,21
John,Tyler,9,3,1,1,18,2019-05-22,Glendale Centers,28,Richmond Roustabouts,21
Andrew,Johnson,36,24,0,5,398,2019-05-29,Glendale Centers,45,Yonkers Yellowjackets,20
Andrew,Johnson,36,24,0,3,317,2019-06-05,Glendale Centers,25,Shreveport Seamen,41
Andrew,Johnson,19,12,0,3,204,2019-06-12,Glendale Centers,33,San Bernardino Stalkers,10
John,Tyler,6,2,1,0,10,2019-06-12,Glendale Centers,33,San Bernardino Stalkers,10
Andrew,Johnson,29,21,0,4,316,2019-06-19,Glendale Centers,32,Tacoma Touchdown-Scorers,16
Big Bill,Taft,24,7,1,0,31,2019-03-13,Des Moines Desperadoes,19,Augusta Autocrats,3
Tom,Jefferson,9,4,0,1,33,2019-03-13,Des Moines Desperadoes,19,Augusta Autocrats,3
Big Bill,Taft,18,4,1,0,16,2019-03-20,Des Moines Desperadoes,9,Grand Rapids Gamers,24
Tom,Jefferson,12,5,0,0,52,2019-03-20,Des Moines Desperadoes,9,Grand Rapids Gamers,24
Big Bill,Taft,22,5,1,0,22,2019-03-27,Des Moines Desperadoes,3,Huntington Beach Harriers,34
Tom,Jefferson,9,4,0,0,37,2019-03-27,Des Moines Desperadoes,3,Huntington Beach Harriers,34
Big Bill,Taft,30,6,1,1,28,2019-04-03,Des Moines Desperadoes,18,Mobile Misfits,0
Big Bill,Taft,36,6,1,0,26,2019-04-10,Des Moines Desperadoes,2,Boise Bearcats,6
Big Bill,Taft,36,9,1,1,47,2019-04-17,Des Moines Desperadoes,8,Modesto Misanthropes,10
Big Bill,Taft,21,4,1,0,20,2019-04-24,Des Moines Desperadoes,11,Fremont Firebugs,41
Tom,Jefferson,12,6,0,0,54,2019-04-24,Des Moines Desperadoes,11,Fremont Firebugs,41
Big Bill,Taft,37,8,1,0,31,2019-05-01,Des Moines Desperadoes,9,Montgomery Music,20
Tom,Jefferson,1,0,0,0,0,2019-05-01,Des Moines Desperadoes,9,Montgomery Music,20
Big Bill,Taft,17,4,1,1,21,2019-05-08,Des Moines Desperadoes,11,Spokane Stallions,41
Tom,Jefferson,9,4,0,0,37,2019-05-08,Des Moines Desperadoes,11,Spokane Stallions,41
Big Bill,Taft,27,5,1,1,19,2019-05-15,Des Moines Desperadoes,9,Richmond Roustabouts,9
Big Bill,Taft,30,9,1,0,48,2019-05-22,Des Moines Desperadoes,6,Yonkers Yellowjackets,3
Big Bill,Taft,37,13,1,0,54,2019-05-29,Des Moines Desperadoes,7,Shreveport Seamen,17
Big Bill,Taft,26,5,1,0,21,2019-06-05,Des Moines Desperadoes,1,San Bernardino Stalkers,6
Big Bill,Taft,32,7,1,0,34,2019-06-12,Des Moines Desperadoes,16,Tacoma Touchdown-Scorers,23
Tom,Jefferson,6,2,0,1,16,2019-06-12,Des Moines Desperadoes,16,Tacoma Touchdown-Scorers,23
Big Bill,Taft,34,11,1,1,45,2019-06-19,Des Moines Desperadoes,18,Glendale Centers,38
Dutch,Reagan,26,10,1,0,59,2019-03-13,Augusta Autocrats,6,Grand Rapids Gamers,9
Dutch,Reagan,24,9,1,0,60,2019-03-20,Augusta Autocrats,11,Huntington Beach Harriers,41
James,Polk,9,3,1,0,19,2019-03-20,Augusta Autocrats,11,Huntington Beach Harriers,41
Dutch,Reagan,37,10,1,0,54,2019-03-27,Augusta Autocrats,8,Mobile Misfits,38
Dutch,Reagan,27,10,1,0,61,2019-04-03,Augusta Autocrats,5,Boise Bearcats,35
Dutch,Reagan,22,8,1,1,54,2019-04-10,Augusta Autocrats,7,Modesto Misanthropes,23
James,Polk,2,0,1,0,0,2019-04-10,Augusta Autocrats,7,Modesto Misanthropes,23
Dutch,Reagan,26,8,1,0,55,2019-04-17,Augusta Autocrats,5,Fremont Firebugs,34
Dutch,Reagan,29,11,1,0,77,2019-04-24,Augusta Autocrats,7,Montgomery Music,28
Dutch,Reagan,33,11,1,0,60,2019-05-01,Augusta Autocrats,7,Spokane Stallions,34
Dutch,Reagan,30,11,1,1,78,2019-05-08,Augusta Autocrats,17,Richmond Roustabouts,44
James,Polk,4,1,1,0,5,2019-05-08,Augusta Autocrats,17,Richmond Roustabouts,44
Dutch,Reagan,34,9,1,1,52,2019-05-15,Augusta Autocrats,15,Yonkers Yellowjackets,31
Dutch,Reagan,30,10,1,1,72,2019-05-22,Augusta Autocrats,10,Shreveport Seamen,31
Dutch,Reagan,34,13,1,0,88,2019-05-29,Augusta Autocrats,6,San Bernardino Stalkers,14
Dutch,Reagan,28,11,1,1,76,2019-06-05,Augusta Autocrats,15,Tacoma Touchdown-Scorers,34
Dutch,Reagan,29,8,1,0,56,2019-06-12,Augusta Autocrats,1,Glendale Centers,7
Dutch,Reagan,31,9,1,1,62,2019-06-19,Augusta Autocrats,15,Des Moines Desperadoes,23
James,Polk,5,1,1,0,6,2019-06-19,Augusta Autocrats,15,Des Moines Desperadoes,23
George,Washington,36,11,1,1,57,2019-03-13,Grand Rapids Gamers,16,Huntington Beach Harriers,7
George,Washington,30,10,1,1,48,2019-03-20,Grand Rapids Gamers,15,Mobile Misfits,10
Gerry,Ford,3,1,1,0,6,2019-03-20,Grand Rapids Gamers,15,Mobile Misfits,10
George,Washington,33,13,1,0,79,2019-03-27,Grand Rapids Gamers,8,Boise Bearcats,44
George,Washington,20,7,1,1,31,2019-04-03,Grand Rapids Gamers,23,Modesto Misanthropes,14
Gerry,Ford,9,4,1,1,27,2019-04-03,Grand Rapids Gamers,23,Modesto Misanthropes,14
